facility_id,facility_name,co2e_emission,gas_name,ghg_quantity,year,subpart_name,latitude,longitude
1013306,"HG Energy II Appalachia, LLC.",7380.0000000000,Methane,295.2000000000000000,2022,W,39.802410000000000,-80.790000000000000
1012397,Energy Transfer 400 - Ouachita Folded Belt,966.9000000000,Carbon Dioxide,966.9000000000000000,2022,W,32.861516000000000,-96.806516000000000
1006270,XTO - Cotton Valley Gas Plant,0.2980000000,Nitrous Oxide,0.00100000000000000000,2022,W,32.784700000000000,-93.374400000000000
1007941,Cedar Falls Municipal Gas Utility,1.4000000000,Carbon Dioxide,1.40000000000000000000,2022,W,42.527370000000000,-92.440790000000000
1013904,Big Lake Cryo Plant,1797.9000000000,Carbon Dioxide,1797.9000000000000000,2022,W,31.109673000000000,-101.363489000000000
1010205,Flywheel Energy Production - Arkoma,90824.5000000000,Methane,3632.9800000000000000,2022,W,29.938760000000000,-95.350900000000000
1011873,"Lime Rock Resources III-A, Williston Basin",60482.6000000000,Carbon Dioxide,60482.600000000000,2022,W,29.758670000000000,-95.370540000000000
1010488,Chaparral Gas Plant,9506.9000000000,Carbon Dioxide,9506.9000000000000000,2022,W,32.630257000000000,-103.873545000000000
1012385,Energy Transfer 415 - Strawn Basin,35022.7000000000,Carbon Dioxide,35022.700000000000,2022,W,32.861516000000000,-96.806516000000000
1001559,ALLIANCE PIPELINE L.P. - MANCHESTER,0.4000000000,Carbon Dioxide,0.40000000000000000000,2022,W,42.467100000000000,-91.550900000000000
1006375,MidAmerican Energy Company Local Natural Gas Distribution Company - Nebraska,1.1000000000,Carbon Dioxide,1.10000000000000000000,2022,W,41.587580000000000,-93.626160000000000
1002778,"TALCO Midstream Assets, LTD. - Holly Common Point #3 Compressor Station",1203.7500000000,Methane,48.1500000000000000,2022,W,32.235788000000000,-93.642048000000000
1013774,Black River Gas Processing Plant,10.1320000000,Nitrous Oxide,0.03400000000000000000,2022,W,32.265179000000000,-104.126166000000000
1005770,AUX SABLE LIQUID PRODUCTS INC,16737.9000000000,Carbon Dioxide,16737.9000000000000000,2022,W,41.413050000000000,-88.305556000000000
1004054,Elizabethtown Gas,40344.7500000000,Methane,1613.7900000000000000,2022,W,40.661580000000000,-74.417000000000000
1012901,Panther Gas Plant,18.7740000000,Nitrous Oxide,0.06300000000000000000,2022,W,31.641115000000000,-102.193757000000000
1006122,SPINDLETOP COMPRESSOR STATION,9341.2500000000,Methane,373.6500000000000000,2022,W,30.025245000000000,-94.078831000000000
1002378,SOUTHWEST OZONA GAS PLANT,3212.9000000000,Carbon Dioxide,3212.9000000000000000,2022,W,30.446200000000000,-101.467400000000000
1000180,Shermans Dale Station,3.7000000000,Carbon Dioxide,3.7000000000000000,2022,W,40.343900000000000,-77.162800000000000
1002912,Meeker Compressor Station,6.9000000000,Carbon Dioxide,6.9000000000000000,2022,W,39.891773000000000,-108.290437000000000
1003158,CROSSTEX PROCESSING SERVICES LLC - RIVERSIDE FRACTIONATION,1.7880000000,Nitrous Oxide,0.00600000000000000000,2022,W,30.214123000000000,-91.035113000000000
1012466,350 South Oklahoma Folded Belt,43.0362253915,Nitrous Oxide,0.14441686372986577181,2022,W,29.759930000000000,-95.366413000000000
1012534,"Compass Production Partners, LP - Arkla Basin #230 Gathering & Boosting",14.9000000000,Nitrous Oxide,0.05000000000000000000,2022,W,36.060930000000000,-95.914545000000000
1007125,SAN DIEGO GAS & ELECTRIC (LDC),54640.2500000000,Methane,2185.6100000000000000,2022,W,32.823398000000000,-117.144081000000000
1012201,Kinder Morgan Altamont LLC 575 Uinta Basin,104505.7500000000,Methane,4180.2300000000000000,2022,W,29.758160000000000,-95.367820000000000
1014354,Olympus Energy Production - Basin 160A,52166.2000000000,Carbon Dioxide,52166.200000000000,2022,W,40.286617567976500,-80.179491100502300
1009390,XTO Energy Inc 430 Permian,541349.2000000000,Carbon Dioxide,541349.200000000000,2022,W,31.991600900000000,-102.083254300000000
1009432,Gulf South Pipeline - Clarence Station,6.3000000000,Carbon Dioxide,6.3000000000000000,2022,W,32.027595000000000,-92.917596000000000
1012778,MERIT ANADARKO BASIN NGG&B,205735.3000000000,Carbon Dioxide,205735.300000000000,2022,W,37.057050000000000,-100.922240000000000
1005140,Gwinville (SESH) Compressor Station,2.7000000000,Carbon Dioxide,2.7000000000000000,2022,W,31.730998000000000,-89.978692000000000
1005329,Benton Gas System,1.7000000000,Carbon Dioxide,1.70000000000000000000,2022,W,36.858120000000000,-88.350760000000000
1008964,Bethel Compressor Station,22568.2500000000,Methane,902.7300000000000000,2022,W,31.893889000000000,-95.937778000000000
1005688,STATION #7 - MOUNTAINAIR CMP STN,30162.2500000000,Methane,1206.4900000000000000,2022,W,34.278333000000000,-106.104166000000000
1008134,Ovintiv USA Inc. 350.South Oklahoma Folded Belt,46443.9000000000,Carbon Dioxide,46443.900000000000,2022,W,30.160470000000000,-95.455938000000000
1013325,Magnolia O&G Corp 220 Gulf Coast Basin,351.6400000000,Nitrous Oxide,1.1800000000000000,2022,W,29.732481324840700,-95.434567762190200
1012269,NFGSC HINSDALE STATION,0.3000000000,Carbon Dioxide,0.30000000000000000000,2022,W,42.175492000000000,-78.391925000000000
1008534,Eni US Operating Co. Inc. - Nikaitchuq & Oooguruk Development,95.9560000000,Nitrous Oxide,0.32200000000000000000,2022,W,70.510000000000000,-149.867000000000000
1006762,Batesville Water & Gas Utility,0.5000000000,Carbon Dioxide,0.50000000000000000000,2022,W,39.298528000000000,-85.214528000000000
1006373,BRIDGEPORT GAS PROCESSING PLANT,3047.0000000000,Methane,121.8800000000000000,2022,W,33.195661000000000,-97.803700000000000
1013966,MERIT ENERGY CO. - EAST TEXAS BASIN G&B,8877.5000000000,Methane,355.1000000000000000,2022,W,32.934760000000000,-96.818010000000000
1013701,30-30 Gas Plant,15082.5000000000,Carbon Dioxide,15082.5000000000000000,2022,W,33.051880000000000,-102.887920000000000
1012944,Eastern Gas Transmission and Storage - Mullet Station (Tran),6619.7500000000,Methane,264.7900000000000000,2022,W,39.835289000000000,-80.875268000000000
1008250,"SNG Station 5272 Thomaston, GA",5437.0000000000,Methane,217.4800000000000000,2022,W,32.787700000000000,-84.254400000000000
1011129,Silver Oak Gas Plant,17886.0722123242,Carbon Dioxide,17886.0722123242000000,2022,W,28.555548000000000,-97.856385000000000
1010780,Driver/Johnson Gas Plant,37.0937310013,Nitrous Oxide,0.12447560738691275168,2022,W,31.502598000000000,-101.911987000000000
1005818,COWTOWN GAS PROCESSING PLANT,8.0460000000,Nitrous Oxide,0.02700000000000000000,2022,W,32.333630000000000,-97.680640000000000
1001589,Cana Gas Plant,50607.2000000000,Carbon Dioxide,50607.200000000000,2022,W,35.535000000000000,-98.099000000000000
1008282,Main Pass 42 D L M,7.7000000000,Carbon Dioxide,7.7000000000000000,2022,W,29.400700000000000,-89.034900000000000
1012598,OGRIS Operating LLC,16746.2500000000,Methane,669.8500000000000000,2022,W,37.121764000000000,-104.768500000000000
1014353,"Scurry Midstream, LLC G&P",30838.6000000000,Carbon Dioxide,30838.600000000000,2022,W,32.584572776273900,-100.763358060686000
1003840,Eversource Gas Mass,232.2000000000,Carbon Dioxide,232.2000000000000000,2022,W,42.283831000000000,-71.583763000000000
1009862,"Amplify Energy Operating LLC 220 Gulf Coast Basin (LA, TX)",7851.0000000000,Methane,314.0400000000000000,2022,W,29.755500000000000,-95.361600000000000
1012386,Energy Transfer 420 - Fort Worth Syncline,23332.4000000000,Carbon Dioxide,23332.400000000000,2022,W,32.861516000000000,-96.806516000000000
1008287,360 Anadarko Basin DEC,262643.6000000000,Carbon Dioxide,262643.600000000000,2022,W,35.466697000000000,-97.514530000000000
1012365,WPX Energy Permian LLC Boosting and Gathering,273.5640000000,Nitrous Oxide,0.91800000000000000000,2022,W,39.748460000000000,-104.994020000000000
1005963,Red Willow Production Co.,33009.3000000000,Carbon Dioxide,33009.300000000000,2022,W,37.095279000000000,-107.716250000000000
1014344,"Grit Oil & Gas Management, LLC - Basin 220",53431.5000000000,Methane,2137.2600000000000000,2022,W,29.801377181843600,-95.510122416159700
1002812,PSE&G,488486.0000000000,Methane,19539.440000000000,2022,W,40.735075000000000,-74.173906000000000
1012449,"Blackbeard Operating, LLC - 430 Permian Basin",23420.5000000000,Methane,936.8200000000000000,2022,W,31.991600900000000,-102.083254300000000
1012435,Robstown Fractionator,916.0000000000,Carbon Dioxide,916.0000000000000000,2022,W,27.814964000000000,-97.594281000000000
1012290,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",110628.0000000000,Methane,4425.1200000000000000,2022,W,29.758160000000000,-95.367820000000000
1012920,Columbus Compressor Station,0.4000000000,Carbon Dioxide,0.40000000000000000000,2022,W,39.714011000000000,-82.871729000000000
1013887,Steamboat Processing Facility,2135.3000000000,Carbon Dioxide,2135.3000000000000000,2022,W,42.793572000000000,-105.490897000000000
1014346,Kermit Compressor Station,224.2500000000,Methane,8.9700000000000000,2022,W,31.810768775443900,-103.073608433298000
1011629,Ship Shoal 300 B,0.6000000000,Carbon Dioxide,0.60000000000000000000,2022,W,28.248144000000000,-91.132519000000000
1012393,Energy Transfer 230 - Arkla Basin,129455.7500000000,Methane,5178.2300000000000000,2022,W,32.861516000000000,-96.806516000000000
1012686,Red Cedar Gathering San Juan Basin Gathering & Boosting,109729.5000000000,Methane,4389.1800000000000000,2022,W,37.237820000000000,-107.822740000000000
1011450,Jonah Energy LLC_AAPG 535_Green River Basin,46328.2500000000,Methane,1853.1300000000000000,2022,W,41.156470000000000,-104.765810000000000
1010318,"Mission Creek OpCo, LLC - Arkla Basin",284.6000000000,Carbon Dioxide,284.6000000000000000,2022,W,33.310999000000000,-93.490239000000000
1002040,DOW TEXAS OPERATIONS FREEPORT,2.3000000000,Carbon Dioxide,2.3000000000000000,2022,W,28.979200000000000,-95.354900000000000
1008374,Union Church Station,11.3000000000,Carbon Dioxide,11.3000000000000000,2022,W,31.630154000000000,-90.753970000000000
1009165,Uinta Basin - Caerus Uintah,1.4900000000,Nitrous Oxide,0.00500000000000000000,2022,W,39.749330000000000,-104.992750000000000
1013690,Mobile 823 A,1669.7000000000,Carbon Dioxide,1669.7000000000000000,2022,W,30.188952000000000,-88.163127000000000
1011995,Hilcorp Appalachian Basin (Eastern Overthrust Area),83860.6000000000,Carbon Dioxide,83860.600000000000,2022,W,29.756404593713700,-95.366602982026600
1012358,"Merit Energy Co., South Texas G&B  220",98.9360000000,Nitrous Oxide,0.33200000000000000000,2022,W,32.934760000000000,-96.818010000000000
1002265,ContangoResources_LOST CABIN,5272.7500000000,Methane,210.9100000000000000,2022,W,43.273000000000000,-107.600000000000000
1007462,West Cote Blanche Bay C B (Main),6769.5000000000,Methane,270.7800000000000000,2022,W,29.784471000000000,-91.732950000000000
1004824,Central Treating Facility,2883.7500000000,Methane,115.3500000000000000,2022,W,39.833800000000000,-108.295700000000000
1006918,Mainline Compressor Station,2.1000000000,Carbon Dioxide,2.1000000000000000,2022,W,32.410321000000000,-92.981498000000000
1012612,Hilcorp Energy Company - Wind River Basin (530),5.0660000000,Nitrous Oxide,0.01700000000000000000,2022,W,29.752554000000000,-95.370400900000000
1007049,TRANSCO STATION 110,11.8000000000,Carbon Dioxide,11.8000000000000000,2022,W,33.151313000000000,-85.512408000000000
1002250,Wisconsin Public Service Corporation,0.2980000000,Nitrous Oxide,0.00100000000000000000,2022,W,44.518347000000000,-88.011616000000000
1009860,Blackbeard Operating - 400 - Ouachita Folded Belt,0.5960000000,Nitrous Oxide,0.00200000000000000000,2022,W,36.133280000000000,-95.967260000000000
1013340,Northwest Pipeline GP - Pipeline,5.3000000000,Carbon Dioxide,5.3000000000000000,2022,W,36.082560000000000,-95.672450000000000
1011684,Sage Natural Resources 420 Fort Worth Syncline,44.9980000000,Nitrous Oxide,0.15100000000000000000,2022,W,39.579290000000000,-104.867000000000000
1009016,NORTHWEST PIPELINE GP WILLARD C/S,1417.0000000000,Methane,56.6800000000000000,2022,W,45.776900000000000,-121.626000000000000
1007430,"NGPL Station 388 Storage, Longview, TX",984.6000000000,Carbon Dioxide,984.6000000000000000,2022,W,32.600550000000000,-94.666290000000000
1010351,Rawhide Gas Plant,10419.7000000000,Carbon Dioxide,10419.7000000000000000,2022,W,32.013900000000000,-101.278900000000000
1011666,Lindsay Field Office,124.2660000000,Nitrous Oxide,0.41700000000000000000,2022,W,34.840950000000000,-97.615870000000000
1009054,Dollarhide Gas Plant,48163.8000000000,Carbon Dioxide,48163.800000000000,2022,W,32.144440000000000,-103.054000000000000
1012038,Haven Gas Plant,12.1000000000,Carbon Dioxide,12.1000000000000000,2022,W,37.904038000000000,-97.810457000000000
1014241,DGOC 230 Production,118747.7500000000,Methane,4749.9100000000000000,2022,W,32.582561767683300,-93.251305546770200
1003535,"Eastern Gas Transmission and Storage - Hastings Complex (Proc,Tran)",5.5000000000,Carbon Dioxide,5.5000000000000000,2022,W,39.551390000000000,-80.678060000000000
1009213,Milford Compressor Station,2993.2500000000,Methane,119.7300000000000000,2022,W,42.543400000000000,-83.564500000000000
1013091,Australis TMS Inc. 210 Mid-Gulf Coast Basin,22643.3000000000,Carbon Dioxide,22643.300000000000,2022,W,29.752554000000000,-95.370400900000000
1003316,HIDETOWN PLANT,164.2500000000,Methane,6.5700000000000000,2022,W,35.462533000000000,-100.396697000000000
1012301,"ConocoPhillips' Williston, Gathering & Boosting (395)",46.4880000000,Nitrous Oxide,0.15600000000000000000,2022,W,29.787540000000000,-95.617670000000000
1003671,VGT CS 2207,3953.7500000000,Methane,158.1500000000000000,2022,W,47.239600000000000,-96.524000000000000
1012486,Dominion Energy Wexpro - Green River Basin (Gath),36.9520000000,Nitrous Oxide,0.12400000000000000000,2022,W,40.764970000000000,-111.924390000000000
1002195,Sneed Booster Station,4.1720000000,Nitrous Oxide,0.01400000000000000000,2022,W,35.811700000000000,-101.629400000000000
1004924,Elk Basin Gas Plant,11845.1000000000,Carbon Dioxide,11845.1000000000000000,2022,W,44.866702000000000,-108.814934000000000
1005641,LINAM RANCH GAS PLANT,77228.9000000000,Carbon Dioxide,77228.900000000000,2022,W,32.695300000000000,-103.285300000000000
1011006,"NGPL Station 184, Sayre OK",0.2980000000,Nitrous Oxide,0.00100000000000000000,2022,W,35.307660000000000,-99.641432000000000
1008714,Gulf Coast Facility,342.1040000000,Nitrous Oxide,1.1480000000000000,2022,W,29.772613800000000,-95.514493000000000
1013935,Gulf South Pipeline - Wilson Station,1.3000000000,Carbon Dioxide,1.30000000000000000000,2022,W,29.295902000000000,-95.937333000000000
1013003,West Delta 106 A,0.8000000000,Carbon Dioxide,0.80000000000000000000,2022,W,28.831559720000000,-89.557838100000000
1005965,PLAQUEMINE GAS PLANT,0.8940000000,Nitrous Oxide,0.00300000000000000000,2022,W,30.238611000000000,-91.244339000000000
1000054,City of Tallahassee Natural Gas Utility,5.2000000000,Carbon Dioxide,5.2000000000000000,2022,W,30.438668000000000,-84.332457000000000
1011930,Pecos Gas Processing Plant,2064.6000000000,Carbon Dioxide,2064.6000000000000000,2022,W,31.390660000000000,-103.489530000000000
1012204,DCP Midstream 430 Permian Basin,1222007.1000000000,Carbon Dioxide,1222007.100000000000,2022,W,39.743690000000000,-104.987770000000000
1009750,"R. Lacy Services, Ltd",10.1320000000,Nitrous Oxide,0.03400000000000000000,2022,W,32.494640000000000,-94.738380000000000
1013573,XcL Midstream Operating,36.6540000000,Nitrous Oxide,0.12300000000000000000,2022,W,40.293994000000000,-80.174312000000000
1011978,Morningstar Operating LLC  SAN JUAN BASIN 580,29.8000000000,Nitrous Oxide,0.10000000000000000000,2022,W,32.751779123504800,-97.332658748615500
1013192,Rover - Mainline CS #1,3341.2500000000,Methane,133.6500000000000000,2022,W,40.451936000000000,-81.227469000000000
1004970,ST. REGIS GAS TREATING FACILITY,9479.0000000000,Methane,379.1600000000000000,2022,W,30.948450000000000,-87.178170000000000
1008348,Trendwell Energy Corporation,57986.0000000000,Methane,2319.4400000000000000,2022,W,43.119775000000000,-85.561689000000000
1003576,Rochester Gas & Electric Corp,28025.0000000000,Methane,1121.0000000000000000,2022,W,43.268900000000000,-77.629400000000000
1003064,PANHANDLE EASTERN PIPE LINE CO - HAVEN,13.1000000000,Carbon Dioxide,13.1000000000000000,2022,W,37.906471000000000,-97.808152000000000
1005242,ANR Pipeline Madisonville CS,0.6000000000,Carbon Dioxide,0.60000000000000000000,2022,W,37.382300000000000,-87.617700000000000
1012818,Lewis Energy Group - G&B,245413.0000000000,Carbon Dioxide,245413.000000000000,2022,W,29.532060000000000,-98.484890000000000
1014727,Capitan Energy 430,7468.7500000000,Methane,298.7500000000000000,2022,W,32.936381553612200,-104.284043136934000
1009163,NORTHWEST PIPELINE GP SUMNER C/S,0.7000000000,Carbon Dioxide,0.70000000000000000000,2022,W,47.228986000000000,-122.209551000000000
1006905,DCP MIDSTREAM LP/OKARCHE GAS PLT,17747.8000000000,Carbon Dioxide,17747.8000000000000000,2022,W,35.734125000000000,-98.084146000000000
1007092,NORTHWEST PIPELINE GP - SNOHOMISH C/S,1453.0000000000,Methane,58.1200000000000000,2022,W,47.789430000000000,-122.057280000000000
1013735,Steward Energy II 430 Permian Basin,191270.0000000000,Carbon Dioxide,191270.000000000000,2022,W,33.100200000000000,-96.821564000000000
1004115,CON EDISON - NATURAL GAS DELIVERY SYSTEM,190135.2500000000,Methane,7605.4100000000000000,2022,W,40.734108000000000,-73.988680000000000
1002066,GIDDINGS GAS PLANT,2954.2500000000,Methane,118.1700000000000000,2022,W,30.038300000000000,-96.987200000000000
1009357,Finley Resources Inc - Uintah Basin (575),20.2640000000,Nitrous Oxide,0.06800000000000000000,2022,W,39.749330000000000,-104.992750000000000
1012520,Enterprise Products Operating LLC 230 Arkla Basin,2366.0000000000,Carbon Dioxide,2366.0000000000000000,2022,W,29.757400000000000,-95.368430000000000
1009350,Javelin Energy Partners Managment Uinta Basin,149.0000000000,Nitrous Oxide,0.50000000000000000000,2022,W,29.758160000000000,-95.367820000000000
1007482,ConocoPhillips' Williston (395),309.3240000000,Nitrous Oxide,1.0380000000000000,2022,W,32.028080000000000,-102.091090000000000
1012705,"Enervest Operating, L.L.C. 160A Appalachian Basin (Eastern Overthrust area) G&B",109596.8000000000,Carbon Dioxide,109596.800000000000,2022,W,29.756080000000000,-95.364330000000000
1014595,Columbia Gas Transmission - Terra Alta CS,0.7000000000,Carbon Dioxide,0.70000000000000000000,2022,W,39.420400000000000,-79.545340000000000
1014137,TRP Energy - 430 - Permian Basin,66355.7000000000,Carbon Dioxide,66355.700000000000,2022,W,29.783589138265900,-95.535615873831600
1014624,Black Swan Oil & Gas - Basin 430,214.2620000000,Nitrous Oxide,0.71900000000000000000,2022,W,35.630673622286700,-97.497054976669000
1003475,Clear Lake Amine Plant,2.6820000000,Nitrous Oxide,0.00900000000000000000,2022,W,32.239218000000000,-93.520564000000000
1012618,"ONEOK Rockies Midstream, L.L.C. 515 Powder River Basin GB",13511.5000000000,Methane,540.4600000000000000,2022,W,36.151060000000000,-95.991270000000000
1004400,Springridge South Compressor Station,9456.7500000000,Methane,378.2700000000000000,2022,W,32.195001000000000,-93.901028000000000
1012861,Arsenal Midstream LLC 160A Appalachian Basin GB,29954.3000000000,Carbon Dioxide,29954.300000000000,2022,W,40.633810000000000,-80.064600000000000
1010154,HAWKVILLE GAS TREATING FACILITY,760.0000000000,Methane,30.4000000000000000,2022,W,28.201960000000000,-98.899217000000000
1004322,Nicor Gas Ancona,16.8000000000,Carbon Dioxide,16.8000000000000000,2022,W,41.037899000000000,-88.910977000000000
1005925,CenterPoint Energy Entex (Texas),202.0000000000,Carbon Dioxide,202.0000000000000000,2022,W,29.752554000000000,-95.370401000000000
1002214,WILLIAMS MOBILE BAY GAS PROCESSING FACILITY,5.9600000000,Nitrous Oxide,0.02000000000000000000,2022,W,30.400556000000000,-88.177222000000000
1004922,Northern Border Pipeline Wetonka CS#9,2.0000000000,Carbon Dioxide,2.0000000000000000,2022,W,45.632989000000000,-98.656073000000000
1014624,Black Swan Oil & Gas - Basin 430,5840.5000000000,Methane,233.6200000000000000,2022,W,35.630673622286700,-97.497054976669000
1011250,Formentera Operations LLC,9331.2500000000,Methane,373.2500000000000000,2022,W,39.613730000000000,-105.017834000000000
1009056,Vital Energy Production,57627.7500000000,Methane,2305.1100000000000000,2022,W,36.143317400000000,-95.991189700000000
1005736,Tyonek,3.5760000000,Nitrous Oxide,0.01200000000000000000,2022,W,61.076700000000000,-150.947800000000000
1004272,PG&E HINKLEY COMPRESSOR STATION,5823.0000000000,Methane,232.9200000000000000,2022,W,34.902694000000000,-117.160594000000000
1006782,Perulack,9590.5000000000,Methane,383.6200000000000000,2022,W,40.350000000000000,-77.650000000000000
1012450,BASIN 305 G&B,5286.3000000000,Carbon Dioxide,5286.3000000000000000,2022,W,45.013680000000000,-84.673510000000000
1012633,Williston Basin Gathering and Boosting,217415.0000000000,Carbon Dioxide,217415.000000000000,2022,W,32.746588740331000,-97.342341746765500
1008346,Aera Energy San Joaquin Basin,6543.1000000000,Carbon Dioxide,6543.1000000000000000,2022,W,35.126851300000000,-119.185578500000000
1008432,Maljamar Gas Plant,21642.8669362770,Methane,865.7146774510800000,2022,W,32.813889000000000,-103.771944000000000
1001635,Waynoka Gas Plant,1552.2771343059,Methane,62.0910853722360000,2022,W,36.652600000000000,-98.767300000000000
1012427,Transmission Pipeline - Panhandle Eastern Pipeline Co,140698.0000000000,Methane,5627.9200000000000000,2022,W,32.861516000000000,-96.806516000000000
1013398,Garden City Compressor Station,0.4000000000,Carbon Dioxide,0.40000000000000000000,2022,W,32.253125000000000,-101.476358000000000
1006148,Onshore Treating Facility,17792.9000000000,Carbon Dioxide,17792.9000000000000000,2022,W,30.431900000000000,-88.182500000000000
1011652,"Urban 220 Gulf Coast Basin (LA, TX)",7865.3000000000,Carbon Dioxide,7865.3000000000000000,2022,W,33.018400000000000,-96.700280000000000
1012811,"EnLink North Texas Gathering, LP G&B 420 - Fort Worth Syncline",36.0580000000,Nitrous Oxide,0.12100000000000000000,2022,W,32.798660000000000,-96.805410000000000
1008984,"EOG Resources, Inc. 355 Chautauqua Platform Gathering & Boosting",23.8400000000,Nitrous Oxide,0.08000000000000000000,2022,W,29.758940000000000,-95.370960000000000
1014349,Forge Energy II,135.5900000000,Nitrous Oxide,0.45500000000000000000,2022,W,29.588636376607800,-98.595505187329500
1005420,COVE POINT LNG FACILITY,4157.5000000000,Methane,166.3000000000000000,2022,W,38.384070000000000,-76.412330000000000
1001948,Steelhead Platform,2983.8000000000,Carbon Dioxide,2983.8000000000000000,2022,W,60.831254660000000,-151.604263500000000
1011705,Plaquemine NGL Fractionation Plant,7927.2500000000,Methane,317.0900000000000000,2022,W,30.238611000000000,-91.244339000000000
1014309,Basin 430 (Permian) - BG,4.5000000000,Methane,0.18000000000000000000,2022,W,32.787746067157800,-96.802458528904100
1003220,Hemphill Gas Plant,1.4900000000,Nitrous Oxide,0.00500000000000000000,2022,W,35.838846000000000,-100.353122000000000
1012768,"EnLink Midstream Services, LLC G&B 420 - Fort Worth Syncline",63741.5000000000,Methane,2549.6600000000000000,2022,W,32.798660000000000,-96.805410000000000
1006109,Delmont,6496.0000000000,Methane,259.8400000000000000,2022,W,40.382251000000000,-79.549157000000000
1007850,Washington Gas Light Company (VA),2053.0000000000,Carbon Dioxide,2053.0000000000000000,2022,W,38.798440000000000,-77.179300000000000
1002762,KERN RIVER GAS TRANSMISSION COMPANY: GOODSPRINGS COMPRESSOR STATION,1.5000000000,Carbon Dioxide,1.50000000000000000000,2022,W,35.839798000000000,-115.615473000000000
1012763,Denbury Onshore LLC 515 Powder River Gathering,11471.5000000000,Methane,458.8600000000000000,2022,W,33.080740000000000,-96.821620000000000
1012469,Phillips 66 Old Ocean NGL Fractionation Plant,20514.1000000000,Carbon Dioxide,20514.100000000000,2022,W,29.073954600000000,-95.751067800000000
1001132,BLOCK 31 GAS PLANT,2.6820000000,Nitrous Oxide,0.00900000000000000000,2022,W,31.646700000000000,-102.528690000000000
1012915,"NGPL Station 303 Lufkin, TX",2.2000000000,Carbon Dioxide,2.2000000000000000,2022,W,31.242557000000000,-94.698700000000000
1014517,"Columbia Gulf Transmission - Red Mountain CS (Enterprise, LA)",0.3000000000,Carbon Dioxide,0.30000000000000000000,2022,W,31.877300000000000,-91.922100000000000
1014617,"Permian Basin/SOGC, Inc.",26032.9000000000,Carbon Dioxide,26032.900000000000,2022,W,40.769207304132400,-111.875329717190000
1005703,"Colorado Natural Gas, Inc.",6078.0000000000,Methane,243.1200000000000000,2022,W,39.574540000000000,-105.133510000000000
1008275,XTO Energy Inc 395 Williston,46872.0000000000,Methane,1874.8800000000000000,2022,W,39.550680000000000,-104.865840000000000
1006130,Cromwell,5.1000000000,Carbon Dioxide,5.1000000000000000,2022,W,41.631747000000000,-72.676381000000000
1003097,TRINIDAD GAS PROCESSING PLANT,13072.0000000000,Methane,522.8800000000000000,2022,W,32.127458000000000,-96.085153000000000
1012467,EQM Olympus Midstream LLC - Basin 160A,145.4240000000,Nitrous Oxide,0.48800000000000000000,2022,W,40.336917000000000,-80.136169000000000
1003436,Westdale Compressor Station,4.3000000000,Carbon Dioxide,4.3000000000000000,2022,W,32.198550000000000,-93.483151000000000
1004945,Gulf South Pipeline - Harrisville Station,7.7000000000,Carbon Dioxide,7.7000000000000000,2022,W,32.043354000000000,-90.134010000000000
1000316,Entriken Compressor Station,5.7000000000,Carbon Dioxide,5.7000000000000000,2022,W,40.308600000000000,-78.138900000000000
1004686,Arapaho,1731.0000000000,Methane,69.2400000000000000,2022,W,35.748100000000000,-99.202000000000000
1014100,Point Energy Partners,3809.5000000000,Methane,152.3800000000000000,2022,W,32.752551521000700,-97.333375789093900
1012236,Williams G&B Facility  Appalachian Basin (Eastern Overthrust Area) 160A,1110.3480000000,Nitrous Oxide,3.7260000000000000,2022,W,36.082560000000000,-95.672450000000000
1003336,Spire Gulf Inc.,10807.2500000000,Methane,432.2900000000000000,2022,W,30.688580000000000,-88.108220000000000
1006148,Onshore Treating Facility,9.2380000000,Nitrous Oxide,0.03100000000000000000,2022,W,30.431900000000000,-88.182500000000000
1012726,"EOG Resources, Inc. 430 Permian Basin Gathering & Boosting",1928534.6000000000,Carbon Dioxide,1928534.600000000000,2022,W,29.758940000000000,-95.370960000000000
1014665,"GEP HAYNESVILLE II, LLC - 230 - ARKLA BASIN",146.0200000000,Nitrous Oxide,0.49000000000000000000,2022,W,30.170296097445300,-95.460177945564500
1013952,Collegiate Midstream LLC,3150.2500000000,Methane,126.0100000000000000,2022,W,31.997410000000000,-102.079630000000000
1011662,Slant Operating LLC,1.7880000000,Nitrous Oxide,0.00600000000000000000,2022,W,40.442188000000000,-80.000854000000000
1012495,420 Fort Worth Syncline,154145.8094270680,Carbon Dioxide,154145.809427068000,2022,W,29.759930000000000,-95.366413000000000
1009093,Yoakum Cryogenic Plant,299251.0000000000,Carbon Dioxide,299251.000000000000,2022,W,29.342100000000000,-97.110000000000000
1014395,Greylock Midstream LLC,9.5360000000,Nitrous Oxide,0.03200000000000000000,2022,W,38.361304158617000,-81.597035144744800
1012478,Enterprise Products Operating LLC 220 Gulf Coast Basin,143721.0000000000,Methane,5748.8400000000000000,2022,W,29.757400000000000,-95.368430000000000
1013608,Columbia Gulf Transmission - Paint Lick,365.2500000000,Methane,14.6100000000000000,2022,W,37.579722000000000,-84.459722000000000
1009588,Lewis Energy Group,234979.8000000000,Carbon Dioxide,234979.800000000000,2022,W,29.551683400000000,-98.495222800000000
1012511,Aethon Energy Operating-260-East Texas Basin,187273.4000000000,Carbon Dioxide,187273.400000000000,2022,W,32.916060000000000,-96.773085000000000
